date,day_of_data,day_of_week,direction_of_travel_name,fips_state_code,functional_classification_name,month_of_data,station_id,traffic_volume_counted_after_0000_to_0100,traffic_volume_counted_after_0100_to_0200,traffic_volume_counted_after_0200_to_0300,traffic_volume_counted_after_0300_to_0400,traffic_volume_counted_after_0400_to_0500,traffic_volume_counted_after_0500_to_0600,traffic_volume_counted_after_0600_to_0700,traffic_volume_counted_after_0700_to_0800,traffic_volume_counted_after_0800_to_0900,traffic_volume_counted_after_0900_to_1000,traffic_volume_counted_after_1000_to_1100,traffic_volume_counted_after_1100_to_1200,traffic_volume_counted_after_1200_to_1300,traffic_volume_counted_after_1300_to_1400,traffic_volume_counted_after_1400_to_1500,traffic_volume_counted_after_1500_to_1600,traffic_volume_counted_after_1600_to_1700,traffic_volume_counted_after_1700_to_1800,traffic_volume_counted_after_1800_to_1900,traffic_volume_counted_after_1900_to_2000,traffic_volume_counted_after_2000_to_2100,traffic_volume_counted_after_2100_to_2200,traffic_volume_counted_after_2200_to_2300,traffic_volume_counted_after_2300_to_2400,year_of_data,month_name_of_data,day_name_of_week,sum_of_traffic_on_this_date,state_names,state_names_full
8/13/15,13,5,North,48,Urban,8,177,130,96,86,74,127,265,722,1151,1002,990,1052,1069,1053,1020,1040,1038,1267,1432,968,726,551,449,369,248,15,August,Thursday,16925,TX,Texas
8/13/15,13,5,South,55,Urban,8,136109,48,27,46,64,169,458,746,874,533,399,387,402,381,395,399,381,454,385,235,197,155,135,96,43,15,August,Thursday,7409,WI,Wisconsin
8/13/15,13,5,South,53,Urban,8,R051AA,176,152,167,269,501,1092,1700,1756,1553,1426,1441,1420,1381,1402,1431,1464,1484,1488,1229,1021,929,840,659,337,15,August,Thursday,25318,WA,Washington
8/14/15,14,6,South,56,Rural,8,72,21,11,9,2,8,5,19,39,106,96,137,138,115,108,133,115,133,124,113,91,101,48,38,25,15,August,Friday,1735,WY,Wyoming
8/14/15,14,6,West,27,Rural,8,231,2,3,0,1,1,4,4,9,8,15,17,20,20,17,18,15,13,32,27,8,3,14,5,5,15,August,Friday,261,MN,Minnesota
8/14/15,14,6,East,39,Rural,8,741,20,29,19,28,51,86,217,254,242,241,290,309,290,338,374,387,423,367,331,270,220,141,125,56,15,August,Friday,5108,OH,Ohio
8/14/15,14,6,North,10,Urban,8,8011,14,14,20,34,104,284,453,400,425,401,473,586,545,530,571,657,681,519,423,328,245,203,115,43,15,August,Friday,8068,DE,Delaware
8/15/15,15,7,North,27,Urban,8,110,89,60,43,33,57,72,114,225,452,687,873,1044,1187,1060,1019,1027,982,773,638,563,472,333,193,128,15,August,Saturday,12124,MN,Minnesota
8/15/15,15,7,East,51,Rural: Local System,8,190093,11,6,0,5,3,24,64,81,116,114,119,120,155,164,163,164,154,120,75,54,52,31,20,19,15,August,Saturday,1834,VA,Virginia
8/15/15,15,7,South,40,Rural,8,AVC052,16,14,9,8,10,16,33,74,94,110,120,124,110,100,101,117,121,133,100,96,80,73,46,46,15,August,Saturday,1751,OK,Oklahoma
8/15/15,15,7,East,4,Urban,8,101885,1374,901,686,599,913,1658,2257,2852,3394,3933,4462,4713,5341,5480,5530,5455,5426,5039,4672,4230,3841,3780,3244,2159,15,August,Saturday,81939,AZ,Arizona
8/15/15,15,7,South,10,Urban,8,8011,78,95,60,88,95,155,265,295,345,425,515,530,571,551,553,541,499,487,434,404,407,279,196,122,15,August,Saturday,7990,DE,Delaware
8/16/15,16,1,North,13,Urban,8,336,122,60,47,38,35,28,49,64,122,151,227,245,354,376,417,381,337,295,284,228,238,201,127,78,15,August,Sunday,4504,GA,Georgia
8/16/15,16,1,North,51,Urban,8,40793,307,237,186,177,163,222,396,511,760,1072,1286,1465,1608,1894,1898,1997,1867,2121,1756,1366,1148,1068,705,430,15,August,Sunday,24640,VA,Virginia
8/16/15,16,1,North,51,Urban,8,789737,194,128,121,71,68,79,144,185,245,294,375,336,387,450,426,424,384,394,363,377,343,285,243,154,15,August,Sunday,6470,VA,Virginia
8/16/15,16,1,South,40,Rural,8,WIM010,9,8,7,11,11,20,39,62,106,179,234,270,294,285,255,317,215,191,147,70,54,31,19,14,15,August,Sunday,2848,OK,Oklahoma
8/17/15,17,2,South,12,Urban,8,970430,279,174,125,108,145,277,544,856,807,819,897,917,992,890,944,1025,1154,1147,1113,971,805,612,457,324,15,August,Monday,16382,FL,Florida
8/17/15,17,2,South,12,Urban,8,970413,142,91,55,80,125,239,605,1003,1170,727,579,543,602,545,600,636,757,842,795,448,357,252,207,144,15,August,Monday,11544,FL,Florida
8/17/15,17,2,North,19,Urban,8,809,20,12,9,10,17,32,55,67,47,80,78,79,85,93,106,118,199,143,103,80,68,55,28,18,15,August,Monday,1602,IA,Iowa
8/17/15,17,2,East,17,Rural,8,1620,16,9,16,33,82,235,310,341,271,217,214,230,227,235,214,267,275,269,191,119,86,72,57,30,15,August,Monday,4016,IL,Illinois
8/17/15,17,2,Southeast,15,Urban,8,438,39,28,26,31,101,321,604,726,574,470,507,556,519,544,579,730,774,707,499,305,253,194,135,73,15,August,Monday,9295,HI,Hawaii
8/18/15,18,3,North,15,Urban,8,00H13P,90,42,31,32,53,184,287,372,336,302,333,571,549,581,763,969,1127,1087,1005,803,627,412,298,178,15,August,Tuesday,11032,HI,Hawaii
8/18/15,18,3,North,16,Rural,8,21,9,5,2,4,10,23,57,86,106,150,347,337,237,201,232,228,330,321,202,114,101,57,32,16,15,August,Tuesday,3207,ID,Idaho
8/19/15,19,4,East,28,Rural,8,750340,181,164,124,156,169,248,415,415,133,4,0,2,6,1,4,0,507,636,471,405,377,324,282,240,15,August,Wednesday,5264,MS,Mississippi
8/19/15,19,4,North,16,Urban,8,80,10,7,5,2,4,7,137,129,131,143,149,160,183,139,175,203,196,232,221,131,111,79,39,27,15,August,Wednesday,2620,ID,Idaho
8/19/15,19,4,North,39,Urban,8,538,29,14,13,10,10,32,91,230,256,319,352,446,515,514,489,518,495,434,399,347,252,152,85,38,15,August,Wednesday,6040,OH,Ohio
8/19/15,19,4,East,16,Urban,8,196,133,108,89,84,139,329,518,698,629,568,597,623,596,630,644,678,727,805,737,516,418,335,257,204,15,August,Wednesday,11062,ID,Idaho
8/19/15,19,4,South,51,Urban,8,150089,282,257,279,251,279,346,523,688,884,768,1193,1148,1170,1135,1117,1134,1104,877,749,580,585,518,496,391,15,August,Wednesday,16754,VA,Virginia
8/20/15,20,5,South,26,Urban,8,829209,524,339,278,310,879,2048,3287,3891,3730,3015,2799,2653,2964,3160,3422,4192,4516,4465,4058,2390,2111,1876,1375,913,15,August,Thursday,59195,MI,Michigan
8/21/15,21,6,West,49,Rural,8,614,12,9,9,6,14,9,43,52,75,86,109,101,117,127,164,120,131,109,94,86,70,44,27,9,15,August,Friday,1623,UT,Utah
8/21/15,21,6,North,32,Rural,8,72110,14,12,11,9,14,24,44,67,62,95,103,108,103,97,107,97,124,73,74,77,41,55,40,22,15,August,Friday,1473,NV,Nevada
8/21/15,21,6,South,51,Urban,8,190013,1532,1210,918,927,1305,2372,3953,4738,4449,4464,4555,4761,4538,4456,4162,3030,3307,3650,3762,3975,4308,3960,3180,1784,15,August,Friday,79296,VA,Virginia
8/21/15,21,6,East,21,Rural,8,113P15,6,6,6,15,20,56,82,99,91,62,88,86,88,84,95,91,122,92,72,54,49,48,18,13,15,August,Friday,1443,KY,Kentucky
8/22/15,22,7,South,6,Urban,8,35120,2685,2006,1528,929,879,1234,2177,3432,4317,5135,5998,6819,7294,7238,7691,7608,7566,7157,6728,6258,5570,5438,5385,3644,15,August,Saturday,114716,CA,California
8/22/15,22,7,North,36,Urban,8,4342,449,199,150,83,92,163,325,466,609,772,973,1147,1261,1251,1226,1313,1144,1170,1029,875,852,823,621,500,15,August,Saturday,17493,NY,New York
8/22/15,22,7,North,13,Rural,8,236,1,1,0,1,7,6,11,10,8,6,10,14,10,18,24,19,13,18,11,8,6,8,3,4,15,August,Saturday,217,GA,Georgia
8/22/15,22,7,East,20,Rural,8,DXMSY7,46,30,18,20,9,31,45,77,118,150,199,241,257,228,297,281,310,254,231,192,179,140,109,78,15,August,Saturday,3540,KS,Kansas
8/22/15,22,7,South,56,Rural,8,00132S,5,9,2,6,8,14,35,83,96,167,204,184,187,162,173,165,174,158,130,100,81,47,27,16,15,August,Saturday,2233,WY,Wyoming
8/22/15,22,7,North,27,Urban,8,405,373,220,176,136,144,245,460,700,954,1258,1542,1571,1684,1621,1714,1462,1510,1558,1278,1630,1491,1274,1168,755,15,August,Saturday,24924,MN,Minnesota
8/23/15,23,1,East,1,Rural,8,963,664,678,705,766,759,747,728,736,729,736,793,837,769,717,677,597,449,476,433,473,457,502,640,629,15,August,Sunday,15697,AL,Alabama
8/23/15,23,1,West,51,Urban,8,190029,1396,1040,937,963,464,408,665,821,1060,1562,2066,2392,2652,2798,2956,2896,2881,3202,2643,2138,2018,1807,1529,1079,15,August,Sunday,42373,VA,Virginia
8/24/15,24,2,West,33,Rural,8,295004,28,19,9,26,72,208,346,529,464,544,580,568,501,493,528,584,658,538,362,233,230,148,83,62,15,August,Monday,7813,NH,New Hampshire
8/24/15,24,2,North-South or Northeast-Southwest combined (ATR stations only),45,Urban,8,129,194,112,97,84,200,503,1361,2754,2712,2256,2309,2400,2345,2465,2540,2593,2708,2788,1911,1417,1152,810,546,346,15,August,Monday,36603,SC,South Carolina
8/24/15,24,2,West,39,Rural,8,56,10,8,4,8,11,39,80,81,83,110,117,83,115,113,127,199,255,253,118,89,65,37,33,24,15,August,Monday,2062,OH,Ohio
8/25/15,25,3,West,16,Rural,8,42,0,0,1,0,1,6,17,25,32,44,74,59,58,53,49,57,60,51,27,27,17,8,1,0,15,August,Tuesday,667,ID,Idaho
8/25/15,25,3,South,5,Urban,8,430038,8,10,11,28,79,394,1412,1046,585,457,401,371,417,361,388,380,409,397,291,168,122,109,70,23,15,August,Tuesday,7937,AR,Arkansas
8/26/15,26,4,South,12,Rural,8,510313,6,8,5,4,9,24,77,166,133,79,78,68,75,80,74,63,87,64,47,37,44,31,14,7,15,August,Wednesday,1280,FL,Florida
8/26/15,26,4,Southeast,16,Urban,8,194,26,16,17,23,67,293,628,818,630,521,505,504,627,544,566,666,698,948,483,271,192,146,96,35,15,August,Wednesday,9320,ID,Idaho
8/26/15,26,4,South,51,Rural,8,180001,329,241,266,293,412,783,1322,1638,1480,1413,1389,1388,1344,1322,1516,1556,1659,1587,1230,965,758,663,468,330,15,August,Wednesday,24352,VA,Virginia
8/26/15,26,4,West,16,Urban,8,152,27,13,11,13,75,283,675,905,774,777,953,981,1037,1118,1217,1373,1619,1504,922,746,649,447,307,81,15,August,Wednesday,16507,ID,Idaho
8/26/15,26,4,South,35,Rural,8,K10100,27,27,23,22,17,35,57,90,106,126,141,137,150,176,160,120,107,111,103,102,78,69,46,41,15,August,Wednesday,2071,NM,New Mexico
8/27/15,27,5,East,19,Rural,8,217,12,10,6,24,37,85,178,348,291,290,288,310,292,325,299,319,371,315,250,172,116,78,64,36,15,August,Thursday,4516,IA,Iowa
8/27/15,27,5,South,13,Rural,8,14,71,53,62,66,126,170,176,292,260,472,463,584,586,623,758,735,750,632,469,559,372,273,224,153,15,August,Thursday,8929,GA,Georgia
8/28/15,28,6,East,40,Rural,8,AVC021,10,4,5,12,37,77,137,204,178,152,140,128,122,118,144,178,152,145,125,92,82,45,36,22,15,August,Friday,2345,OK,Oklahoma
8/29/15,29,7,South,51,Rural,8,110023,318,234,194,199,161,228,444,569,787,1021,1119,1240,1246,1272,1197,1153,1273,1078,932,796,607,458,383,330,15,August,Saturday,17239,VA,Virginia
8/29/15,29,7,East,4,Urban,8,101388,1280,814,687,594,950,1459,1873,2493,2725,3124,3387,3996,4128,4226,4030,3829,3910,3712,3838,3445,3201,2492,2387,1865,15,August,Saturday,64445,AZ,Arizona
8/30/15,30,1,North,1,Urban,8,417,153,95,78,72,77,119,212,242,368,466,545,577,703,720,665,683,710,658,646,537,362,349,236,202,15,August,Sunday,9475,AL,Alabama
8/30/15,30,1,East,32,Urban,8,35300,77,34,33,43,40,55,49,104,131,205,257,283,336,364,359,327,296,287,262,244,190,150,94,69,15,August,Sunday,4289,NV,Nevada
8/30/15,30,1,North,44,Urban,8,70008,102,113,66,70,95,151,314,353,274,759,897,499,1210,1191,1278,1377,1405,1334,526,617,1037,731,518,339,15,August,Sunday,15256,RI,Rhode Island
8/30/15,30,1,South,12,Urban,8,169948,54,24,19,18,11,21,12,40,63,112,117,170,218,255,264,238,254,258,210,186,131,121,75,39,15,August,Sunday,2910,FL,Florida
8/31/15,31,2,East,2,Urban: Collector,8,675,29,14,16,3,15,42,170,576,359,247,188,247,257,244,271,257,274,278,222,166,115,99,72,47,15,August,Monday,4208,AK,Alaska
8/31/15,31,2,North,12,Urban,8,140199,65,37,29,30,52,92,239,401,485,460,507,486,520,522,575,644,669,749,597,371,287,219,149,105,15,August,Monday,8290,FL,Florida
8/31/15,31,2,South,40,Urban,8,AVC068,109,59,60,86,193,532,1227,1675,1378,1103,1102,1135,1180,1189,1336,1361,1198,1425,1145,840,686,528,380,273,15,August,Monday,20200,OK,Oklahoma
8/31/15,31,2,North,56,Rural,8,60,15,6,15,8,19,28,56,54,64,74,77,94,85,107,117,138,135,115,74,49,37,26,18,15,15,August,Monday,1426,WY,Wyoming
9/1/15,1,3,North,36,Urban,9,5381,14,10,9,9,4,19,37,143,104,99,95,122,124,123,139,313,338,368,181,121,88,67,36,84,15,September,Tuesday,2647,NY,New York
9/1/15,1,3,North,12,Rural,9,610253,10,6,1,5,13,41,84,150,119,127,148,108,104,126,146,148,153,170,100,60,34,33,41,15,15,September,Tuesday,1942,FL,Florida
9/1/15,1,3,East,47,Urban,9,230,285,241,210,193,264,350,610,931,933,831,853,894,970,983,1003,1049,827,688,901,834,670,636,508,405,15,September,Tuesday,16069,TN,Tennessee
9/1/15,1,3,West,12,Rural,9,480048,18,7,8,8,26,63,111,108,108,117,138,112,155,138,146,210,279,314,186,100,76,62,31,18,15,September,Tuesday,2539,FL,Florida
9/2/15,2,4,North,12,Rural,9,330149,7,2,6,9,27,36,80,107,96,96,107,106,121,119,124,119,117,137,123,82,78,52,30,14,15,September,Wednesday,1795,FL,Florida
9/2/15,2,4,East,48,Rural,9,91,29,14,7,13,28,71,132,289,233,180,167,165,155,157,189,203,274,330,175,138,123,64,47,48,15,September,Wednesday,3231,TX,Texas
9/2/15,2,4,South,1,Urban,9,418,74,46,56,80,193,430,879,1295,1045,707,676,691,776,759,812,971,1111,1137,764,601,513,379,240,137,15,September,Wednesday,14372,AL,Alabama
9/3/15,3,5,West,44,Urban,9,103000,225,159,104,115,187,368,794,1275,1265,1098,1076,1064,1103,1125,1303,1454,1468,1533,1272,910,722,569,469,358,15,September,Thursday,20016,RI,Rhode Island
9/3/15,3,5,West,32,Urban,9,311210,194,108,88,90,177,459,947,1490,1509,1345,1377,1250,1443,1484,1606,1622,1671,1556,1593,1082,696,660,510,336,15,September,Thursday,23293,NV,Nevada
9/4/15,4,6,West,30,Rural,9,103,2,1,7,5,2,3,12,13,18,58,44,30,49,38,38,52,51,53,50,33,21,10,8,3,15,September,Friday,601,MT,Montana
9/4/15,4,6,North,22,Rural,9,61,6,2,1,2,8,21,22,35,41,29,35,41,52,49,58,71,65,44,41,33,24,27,37,14,15,September,Friday,758,LA,Louisiana
9/4/15,4,6,West,55,Rural,9,250529,10,9,2,6,5,10,45,124,142,119,135,146,189,219,319,341,408,395,308,214,122,51,33,15,15,September,Friday,3367,WI,Wisconsin
9/4/15,4,6,West,1,Rural,9,732,69,69,63,94,264,257,290,379,423,459,635,693,823,893,905,1059,1115,946,733,621,539,509,368,258,15,September,Friday,12464,AL,Alabama
9/5/15,5,7,East,39,Rural,9,553,69,58,47,40,59,80,109,133,206,344,464,398,402,369,347,287,244,217,186,124,103,92,95,77,15,September,Saturday,4550,OH,Ohio
9/5/15,5,7,South,36,Urban,9,3382,11,3,5,4,12,13,42,68,94,138,165,159,163,135,111,124,127,99,86,66,95,43,26,31,15,September,Saturday,1820,NY,New York
9/5/15,5,7,West,49,Urban,9,327,32,22,12,20,50,52,71,169,251,339,409,444,465,413,398,414,377,457,376,355,274,207,119,66,15,September,Saturday,5792,UT,Utah
9/5/15,5,7,South,49,Urban,9,501,92,52,60,57,101,174,226,248,332,390,395,478,491,533,523,535,486,471,402,318,353,300,240,162,15,September,Saturday,7419,UT,Utah
9/5/15,5,7,West,56,Urban,9,110,16,9,12,9,13,26,26,52,49,58,81,72,73,62,65,80,67,78,81,84,61,43,28,13,15,September,Saturday,1158,WY,Wyoming
9/5/15,5,7,South,6,Urban,9,99970,4,9,8,6,8,9,17,28,30,37,37,35,39,40,45,35,32,20,23,20,14,10,5,4,15,September,Saturday,515,CA,California
9/5/15,5,7,West,56,Rural,9,154,23,17,14,11,12,11,33,61,83,104,144,139,140,123,142,132,122,135,80,96,63,56,38,30,15,September,Saturday,1809,WY,Wyoming
9/6/15,6,1,East,53,Rural,9,B02AAA,56,30,20,30,32,59,102,134,241,361,511,615,674,652,579,585,563,522,539,438,403,292,223,111,15,September,Sunday,7772,WA,Washington
9/6/15,6,1,East,12,Urban,9,970407,43,30,27,18,19,23,39,40,85,128,148,147,179,180,159,163,149,192,190,140,115,88,54,46,15,September,Sunday,2402,FL,Florida
9/6/15,6,1,East,5,Rural,9,480037,11,6,1,3,5,10,23,29,35,72,67,77,69,67,77,61,86,72,67,55,40,33,13,16,15,September,Sunday,995,AR,Arkansas
9/6/15,6,1,East,39,Rural,9,775,166,113,87,88,120,156,200,257,368,549,673,763,830,797,740,697,680,702,658,573,503,440,299,255,15,September,Sunday,10714,OH,Ohio
9/6/15,6,1,West,5,Rural,9,430037,229,179,141,135,116,152,202,264,376,463,524,537,562,559,596,562,611,565,526,477,452,401,326,263,15,September,Sunday,9218,AR,Arkansas
9/6/15,6,1,North,53,Rural,9,R109NA,200,99,96,87,121,166,174,250,342,390,496,576,550,576,559,581,589,530,478,418,396,326,253,190,15,September,Sunday,8443,WA,Washington
9/7/15,7,2,East,30,Rural,9,104,94,71,30,26,38,53,82,117,185,295,404,490,528,570,593,581,570,574,546,427,358,238,167,73,15,September,Monday,7110,MT,Montana
9/7/15,7,2,South,19,Rural,9,113,59,41,32,37,47,50,74,118,214,302,374,463,496,553,543,588,589,520,454,405,322,216,116,79,15,September,Monday,6692,IA,Iowa
9/7/15,7,2,North,55,Urban,9,130004,194,141,90,86,107,134,235,350,533,817,1015,1163,1170,1072,1092,1062,1001,899,801,606,553,425,315,216,15,September,Monday,14077,WI,Wisconsin
9/7/15,7,2,Southeast,15,Urban,9,11052,73,43,34,32,37,60,113,204,276,411,480,600,583,627,699,737,820,781,678,587,382,305,216,127,15,September,Monday,8905,HI,Hawaii
9/7/15,7,2,East,5,Rural,9,301769,179,128,120,105,129,166,193,251,351,492,622,762,760,723,712,721,753,702,643,546,488,381,305,211,15,September,Monday,10443,AR,Arkansas
9/8/15,8,3,East,8,Urban,9,101434,74,50,65,91,271,819,1439,1808,1415,1447,1475,1687,1865,1814,1886,1966,2184,2239,1618,1227,966,591,337,175,15,September,Tuesday,27509,CO,Colorado
9/8/15,8,3,East,29,Rural,9,8092,29,18,14,14,25,35,55,147,301,343,395,421,425,424,487,565,681,690,741,332,230,212,104,51,15,September,Tuesday,6739,MO,Missouri
9/8/15,8,3,East,53,Urban,9,R062AA,53,37,36,29,68,155,416,813,715,623,719,738,784,768,776,903,1099,1145,710,483,400,250,165,85,15,September,Tuesday,11970,WA,Washington
9/8/15,8,3,Southwest,15,Urban,9,311023,22,11,12,23,60,195,467,655,588,425,418,486,517,589,617,680,683,613,511,390,333,222,131,64,15,September,Tuesday,8712,HI,Hawaii
9/8/15,8,3,South,39,Urban,9,546,64,60,34,51,146,355,729,1011,773,566,480,513,575,548,608,714,829,800,527,409,326,297,187,144,15,September,Tuesday,10746,OH,Ohio
9/8/15,8,3,East,51,Urban,9,50163,656,360,311,334,863,2319,4345,5337,4918,3974,3598,3448,3637,3800,4135,4609,4743,4739,3682,2604,2030,1665,1208,938,15,September,Tuesday,68253,VA,Virginia
9/9/15,9,4,South,39,Rural,9,782,63,44,22,38,47,126,297,228,202,261,306,258,295,374,389,400,358,378,260,204,168,133,107,78,15,September,Wednesday,5036,OH,Ohio
9/9/15,9,4,South,12,Urban,9,870096,67,52,34,42,66,145,380,589,606,428,403,346,365,377,395,434,512,591,410,326,241,235,215,154,15,September,Wednesday,7413,FL,Florida
9/9/15,9,4,West,51,Rural,9,90049,80,44,16,27,28,102,279,490,504,474,430,510,488,633,994,1543,2121,1980,1289,819,533,430,219,188,15,September,Wednesday,14221,VA,Virginia
9/9/15,9,4,South,36,Urban,9,582,0,573,373,349,378,533,876,1276,1310,1280,1214,1179,1199,1279,1304,1383,1474,1284,1376,1459,1350,1198,1126,996,15,September,Wednesday,24769,NY,New York
9/9/15,9,4,South,13,Urban,9,274,63,47,34,35,55,134,259,368,369,364,399,441,492,486,595,626,752,785,597,490,334,235,179,107,15,September,Wednesday,8246,GA,Georgia
9/9/15,9,4,North,53,Rural,9,P03AAA,16,10,8,7,17,85,123,68,53,64,70,93,111,101,156,209,197,236,99,91,81,44,27,34,15,September,Wednesday,2000,WA,Washington
9/10/15,10,5,East,19,Urban,9,823,34,43,27,48,88,269,334,476,444,355,375,434,492,499,539,542,571,559,395,351,262,217,153,61,15,September,Thursday,7568,IA,Iowa
9/10/15,10,5,East,56,Rural,9,00009W,0,0,0,0,2,6,8,17,33,49,40,47,49,44,55,39,32,38,25,18,13,8,6,0,15,September,Thursday,529,WY,Wyoming
9/10/15,10,5,East,48,Urban,9,159,147,71,49,53,127,315,569,1312,1118,931,1009,1083,1220,1374,1250,1479,1512,1688,1718,1335,1001,807,660,260,15,September,Thursday,21088,TX,Texas
9/10/15,10,5,South,21,Rural,9,007P31,8,9,2,2,10,18,40,57,48,45,68,58,57,69,81,93,99,97,58,53,29,27,23,11,15,September,Thursday,1062,KY,Kentucky
9/10/15,10,5,North,12,Rural,9,550349,7,5,3,5,9,18,61,86,88,76,54,84,63,96,98,127,194,230,170,75,81,79,42,11,15,September,Thursday,1762,FL,Florida
9/11/15,11,6,North,51,Urban,9,40500,205,161,138,157,268,842,2375,4979,4844,2891,2345,2189,2232,2261,2307,2835,3681,3807,2473,1644,1161,999,767,538,15,September,Friday,46099,VA,Virginia
9/11/15,11,6,South,30,Rural,9,43,9,7,6,9,14,58,207,344,324,294,230,213,194,239,230,226,248,206,163,129,79,81,49,32,15,September,Friday,3591,MT,Montana
9/11/15,11,6,West,26,Rural,9,521109,10,11,2,6,8,22,38,80,91,136,160,180,197,220,238,258,310,345,260,171,117,187,111,53,15,September,Friday,3211,MI,Michigan
9/11/15,11,6,North,12,Urban,9,780311,24,18,12,15,22,114,272,609,549,559,550,560,570,574,556,560,485,528,429,346,248,150,109,72,15,September,Friday,7931,FL,Florida
9/11/15,11,6,East,41,Rural,9,15013,27,12,9,20,32,68,124,180,219,246,296,332,342,342,375,440,467,488,366,248,133,91,84,54,15,September,Friday,4995,OR,Oregon
9/11/15,11,6,West,4,Urban,9,101889,184,189,221,446,1454,2987,4172,5117,3844,3258,2965,3071,2980,3134,3084,3310,3200,3227,2857,2013,1395,1138,1032,537,15,September,Friday,55815,AZ,Arizona
9/12/15,12,7,East,53,Urban,9,P29AAA,30,35,14,9,20,147,205,200,270,441,621,648,612,631,663,593,526,481,377,293,261,156,111,71,15,September,Saturday,7415,WA,Washington
9/12/15,12,7,North,10,Urban,9,8030,177,124,79,46,56,89,131,227,365,455,610,788,945,1017,981,1012,980,902,840,757,671,552,412,274,15,September,Saturday,12490,DE,Delaware
9/12/15,12,7,South,48,Urban,9,304,415,298,296,300,336,396,551,682,794,905,1022,1073,1206,1308,1352,1323,1293,1183,1132,1021,879,797,617,523,15,September,Saturday,19702,TX,Texas
9/13/15,13,1,East,39,Urban,9,618,9,4,4,5,4,6,14,18,29,79,67,92,111,112,118,152,153,121,121,86,74,27,15,15,15,September,Sunday,1436,OH,Ohio
9/14/15,14,2,East,12,Urban,9,720062,20,10,7,7,10,50,131,257,318,197,228,271,267,284,332,320,360,450,438,245,145,84,64,37,15,September,Monday,4532,FL,Florida
9/14/15,14,2,East,39,Urban,9,587,75,66,45,39,114,345,834,1412,1165,860,718,722,749,782,891,1142,1194,1171,792,535,383,325,236,136,15,September,Monday,14731,OH,Ohio
9/14/15,14,2,South,28,Urban,9,411765,11,3,7,10,28,149,293,258,199,179,318,236,217,258,346,430,558,500,236,161,137,85,39,25,15,September,Monday,4683,MS,Mississippi
9/14/15,14,2,West,12,Urban,9,860384,133,70,39,40,61,126,258,331,421,384,433,417,463,469,491,565,616,588,482,401,348,242,217,170,15,September,Monday,7765,FL,Florida
9/14/15,14,2,West,38,Rural,9,273,1,0,0,0,4,13,10,21,15,17,20,19,15,17,20,18,15,9,4,9,3,6,2,0,15,September,Monday,238,ND,North Dakota
9/15/15,15,3,South,55,Urban,9,400008,232,199,177,238,495,1087,1736,1787,1512,1363,1365,1382,1391,1369,1562,1726,1752,1715,1312,1096,786,804,608,392,15,September,Tuesday,26086,WI,Wisconsin
9/16/15,16,4,West,8,Rural,9,7,5,9,4,8,23,82,187,229,171,115,136,146,164,147,153,169,191,182,113,93,62,28,22,8,15,September,Wednesday,2447,CO,Colorado
9/16/15,16,4,South,38,Urban,9,235,83,67,40,18,51,73,194,512,838,548,545,554,547,488,491,545,650,741,616,498,386,339,257,160,15,September,Wednesday,9241,ND,North Dakota
9/16/15,16,4,North,51,Urban,9,789335,20,13,19,10,20,54,77,106,146,138,110,99,103,111,85,95,82,78,68,42,31,30,17,25,15,September,Wednesday,1579,VA,Virginia
9/16/15,16,4,North,12,Urban,9,900165,73,33,28,23,30,59,191,300,383,379,406,503,537,487,536,657,826,898,589,507,377,233,164,138,15,September,Wednesday,8357,FL,Florida
9/16/15,16,4,North,51,Rural,9,30078,8,8,12,8,18,53,144,191,102,93,74,95,116,105,140,109,133,147,110,72,55,41,18,8,15,September,Wednesday,1860,VA,Virginia
9/16/15,16,4,North,6,Urban,9,70270,1662,1339,1340,1711,3698,7158,6770,6338,5058,5682,6588,6805,6906,6576,6947,6543,6266,5727,5113,5561,5153,4955,4136,2729,15,September,Wednesday,120761,CA,California
9/17/15,17,5,West,53,Urban,9,R044WA,56,25,29,7,26,79,159,302,339,263,250,308,378,354,580,681,853,929,628,435,379,274,164,82,15,September,Thursday,7580,WA,Washington
9/17/15,17,5,South,2,Urban,9,445,69,43,36,21,40,71,151,283,371,398,359,475,478,504,518,670,842,902,595,380,338,257,173,93,15,September,Thursday,8067,AK,Alaska
9/17/15,17,5,North,36,Urban,9,1511,144,106,62,72,119,291,661,979,1050,988,1317,1342,1295,1302,1284,1452,1487,1520,1240,867,736,562,420,262,15,September,Thursday,19558,NY,New York
9/18/15,18,6,East,13,Urban,9,95,114,61,50,88,315,532,833,1141,821,650,682,699,734,814,882,1008,1071,1053,835,633,588,517,429,361,15,September,Friday,14911,GA,Georgia
9/18/15,18,6,East,29,Urban,9,6012,179,115,118,114,169,302,780,1103,1083,830,847,811,860,812,896,946,880,820,848,792,658,504,492,432,15,September,Friday,15391,MO,Missouri
9/18/15,18,6,South,17,Urban,9,1190,69,42,27,22,31,94,234,377,467,442,510,557,563,569,561,683,781,639,487,399,306,268,201,181,15,September,Friday,8510,IL,Illinois
